AdaptStationary::AdaptStationary():
               You make use of the obsolete constructor AdaptStationary::AdaptStationary(...)!
               Please use the constructor that uses references instead of pointers!
376 : 0.0007 : 0.0400568 : 0.000257897 : 1.2 : 0.7
377 : 0.0007 : 0.0400465 : 0.000257862 : 1.2 : 0.7
378 : 0.0007 : 0.0400361 : 0.000257827 : 1.2 : 0.7
379 : 0.0007 : 0.0400258 : 0.000257792 : 1.2 : 0.7
380 : 0.0007 : 0.0400155 : 0.000257757 : 1.2 : 0.7
381 : 0.0007 : 0.0400052 : 0.000257721 : 1.2 : 0.7
382 : 0.0007 : 0.0399949 : 0.000257686 : 1.2 : 0.7
383 : 0.0007 : 0.0399846 : 0.000257651 : 1.2 : 0.7
384 : 0.0007 : 0.0399743 : 0.000257616 : 1.2 : 0.7
385 : 0.0007 : 0.039964 : 0.000257581 : 1.2 : 0.7
386 : 0.0007 : 0.0399537 : 0.000257546 : 1.2 : 0.7
387 : 0.0007 : 0.0399434 : 0.000257511 : 1.2 : 0.7
388 : 0.0007 : 0.0399331 : 0.000257476 : 1.2 : 0.7
389 : 0.0007 : 0.0399228 : 0.000257441 : 1.2 : 0.7
390 : 0.0007 : 0.0399126 : 0.000257406 : 1.2 : 0.7
391 : 0.0007 : 0.0399023 : 0.000257371 : 1.2 : 0.7
392 : 0.0007 : 0.039892 : 0.000257335 : 1.2 : 0.7
393 : 0.0007 : 0.0398818 : 0.0002573 : 1.2 : 0.7
394 : 0.0007 : 0.0398715 : 0.000257265 : 1.2 : 0.7
395 : 0.0007 : 0.0398612 : 0.00025723 : 1.2 : 0.7
396 : 0.0007 : 0.039851 : 0.000257195 : 1.2 : 0.7
397 : 0.0007 : 0.0398407 : 0.00025716 : 1.2 : 0.7
398 : 0.0007 : 0.0398305 : 0.000257125 : 1.2 : 0.7
399 : 0.0007 : 0.0398203 : 0.00025709 : 1.2 : 0.7
400 : 0.0007 : 0.03981 : 0.000257055 : 1.2 : 0.7
401 : 0.0007 : 0.0397998 : 0.00025702 : 1.2 : 0.7
402 : 0.0007 : 0.0397896 : 0.000256985 : 1.2 : 0.7
403 : 0.0007 : 0.0397793 : 0.00025695 : 1.2 : 0.7
404 : 0.0007 : 0.0397691 : 0.000256915 : 1.2 : 0.7
405 : 0.0007 : 0.0397589 : 0.00025688 : 1.2 : 0.7
406 : 0.0007 : 0.0397487 : 0.000256845 : 1.2 : 0.7
407 : 0.0007 : 0.0397385 : 0.00025681 : 1.2 : 0.7
408 : 0.0007 : 0.0397283 : 0.000256775 : 1.2 : 0.7
409 : 0.0007 : 0.0397181 : 0.00025674 : 1.2 : 0.7
410 : 0.0007 : 0.0397079 : 0.000256705 : 1.2 : 0.7
411 : 0.0007 : 0.0396977 : 0.00025667 : 1.2 : 0.7
412 : 0.0007 : 0.0396875 : 0.000256635 : 1.2 : 0.7
413 : 0.0007 : 0.0396773 : 0.0002566 : 1.2 : 0.7
414 : 0.0007 : 0.0396671 : 0.000256565 : 1.2 : 0.7
415 : 0.0007 : 0.039657 : 0.00025653 : 1.2 : 0.7
416 : 0.0007 : 0.0396468 : 0.000256495 : 1.2 : 0.7
417 : 0.0007 : 0.0396366 : 0.000256159 : 1.2 : 0.7
418 : 0.0007 : 0.0396266 : 0.000253986 : 1.2 : 0.7
419 : 0.0007 : 0.0396165 : 0.000253952 : 1.2 : 0.7
420 : 0.0007 : 0.0396064 : 0.000253918 : 1.2 : 0.7
421 : 0.0007 : 0.0395964 : 0.000253885 : 1.2 : 0.7
422 : 0.0007 : 0.0395863 : 0.000253851 : 1.2 : 0.7
423 : 0.0007 : 0.0395763 : 0.000253817 : 1.2 : 0.7
424 : 0.0007 : 0.0395662 : 0.000253783 : 1.2 : 0.7
425 : 0.0007 : 0.0395562 : 0.00025375 : 1.2 : 0.7
426 : 0.0007 : 0.0395462 : 0.000253716 : 1.2 : 0.7
427 : 0.0007 : 0.0395361 : 0.000253683 : 1.2 : 0.7
428 : 0.0007 : 0.0395261 : 0.000253649 : 1.2 : 0.7
429 : 0.0007 : 0.0395161 : 0.000253615 : 1.2 : 0.7
430 : 0.0007 : 0.0395061 : 0.000253582 : 1.2 : 0.7
431 : 0.0007 : 0.039496 : 0.000253548 : 1.2 : 0.7
432 : 0.0007 : 0.039486 : 0.000253515 : 1.2 : 0.7
433 : 0.0007 : 0.039476 : 0.000253481 : 1.2 : 0.7
434 : 0.0007 : 0.039466 : 0.000253447 : 1.2 : 0.7
435 : 0.0007 : 0.039456 : 0.000253414 : 1.2 : 0.7
436 : 0.0007 : 0.039446 : 0.00025338 : 1.2 : 0.7
437 : 0.0007 : 0.039436 : 0.000253347 : 1.2 : 0.7
438 : 0.0007 : 0.039426 : 0.000253313 : 1.2 : 0.7
439 : 0.0007 : 0.0394161 : 0.000253279 : 1.2 : 0.7
440 : 0.0007 : 0.0394061 : 0.000253246 : 1.2 : 0.7
441 : 0.0007 : 0.0393961 : 0.000253212 : 1.2 : 0.7
442 : 0.0007 : 0.0393861 : 0.000253179 : 1.2 : 0.7
443 : 0.0007 : 0.0393761 : 0.000253145 : 1.2 : 0.7
444 : 0.0007 : 0.0393662 : 0.000253112 : 1.2 : 0.7
445 : 0.0007 : 0.0393562 : 0.000253078 : 1.2 : 0.7
446 : 0.0007 : 0.0393463 : 0.000253044 : 1.2 : 0.7
447 : 0.0007 : 0.0393363 : 0.00025301 : 1.2 : 0.7
448 : 0.0007 : 0.0393264 : 0.000252977 : 1.2 : 0.7
449 : 0.0007 : 0.0393164 : 0.000252943 : 1.2 : 0.7
450 : 0.0007 : 0.0393065 : 0.00025291 : 1.2 : 0.7
451 : 0.0007 : 0.0392965 : 0.000252876 : 1.2 : 0.7
452 : 0.0007 : 0.0392866 : 0.000252843 : 1.2 : 0.7
453 : 0.0007 : 0.0392767 : 0.000252809 : 1.2 : 0.7
454 : 0.0007 : 0.0392667 : 0.000252775 : 1.2 : 0.7
455 : 0.0007 : 0.0392568 : 0.000252741 : 1.2 : 0.7
456 : 0.0007 : 0.0392469 : 0.000252708 : 1.2 : 0.7
457 : 0.0007 : 0.039237 : 0.000252674 : 1.2 : 0.7
458 : 0.0007 : 0.0392271 : 0.00025264 : 1.2 : 0.7
459 : 0.0007 : 0.0392171 : 0.000252607 : 1.2 : 0.7
460 : 0.0007 : 0.0392072 : 0.000252573 : 1.2 : 0.7
461 : 0.0007 : 0.0391973 : 0.00025254 : 1.2 : 0.7
462 : 0.0007 : 0.0391874 : 0.000252506 : 1.2 : 0.7
463 : 0.0007 : 0.0391775 : 0.000252473 : 1.2 : 0.7
464 : 0.0007 : 0.0391677 : 0.000252439 : 1.2 : 0.7
465 : 0.0007 : 0.0391578 : 0.000252405 : 1.2 : 0.7
466 : 0.0007 : 0.0391479 : 0.000252372 : 1.2 : 0.7
467 : 0.0007 : 0.039138 : 0.000252338 : 1.2 : 0.7
468 : 0.0007 : 0.0391281 : 0.000252305 : 1.2 : 0.7
469 : 0.0007 : 0.0391183 : 0.000252271 : 1.2 : 0.7
470 : 0.0007 : 0.0391084 : 0.000252237 : 1.2 : 0.7
471 : 0.0007 : 0.0390985 : 0.000252204 : 1.2 : 0.7
472 : 0.0007 : 0.0390887 : 0.000252171 : 1.2 : 0.7
473 : 0.0007 : 0.0390788 : 0.000252137 : 1.2 : 0.7
474 : 0.0007 : 0.039069 : 0.000250946 : 1.2 : 0.7
475 : 0.0007 : 0.0390592 : 0.000250545 : 1.2 : 0.7
476 : 0.0007 : 0.0390494 : 0.000250513 : 1.2 : 0.7
477 : 0.0007 : 0.0390397 : 0.00025048 : 1.2 : 0.7
478 : 0.0007 : 0.0390299 : 0.000250447 : 1.2 : 0.7
479 : 0.0007 : 0.0390201 : 0.000250414 : 1.2 : 0.7
480 : 0.0007 : 0.0390103 : 0.000250382 : 1.2 : 0.7
481 : 0.0007 : 0.0390006 : 0.000250349 : 1.2 : 0.7
482 : 0.0007 : 0.0389908 : 0.000250316 : 1.2 : 0.7
483 : 0.0007 : 0.038981 : 0.000250284 : 1.2 : 0.7
484 : 0.0007 : 0.0389713 : 0.000250251 : 1.2 : 0.7
485 : 0.0007 : 0.0389615 : 0.000250218 : 1.2 : 0.7
486 : 0.0007 : 0.0389518 : 0.000250186 : 1.2 : 0.7
487 : 0.0007 : 0.0389421 : 0.000250153 : 1.2 : 0.7
488 : 0.0007 : 0.0389323 : 0.00025012 : 1.2 : 0.7
489 : 0.0007 : 0.0389226 : 0.000250087 : 1.2 : 0.7
490 : 0.0007 : 0.0389128 : 0.000250055 : 1.2 : 0.7
491 : 0.0007 : 0.0389031 : 0.000250022 : 1.2 : 0.7
492 : 0.0007 : 0.0388934 : 0.000249989 : 1.2 : 0.7
493 : 0.0007 : 0.0388837 : 0.000249956 : 1.2 : 0.7
494 : 0.0007 : 0.0388739 : 0.000249924 : 1.2 : 0.7
495 : 0.0007 : 0.0388642 : 0.000249891 : 1.2 : 0.7
496 : 0.0007 : 0.0388545 : 0.000249858 : 1.2 : 0.7
497 : 0.0007 : 0.0388448 : 0.000249825 : 1.2 : 0.7
498 : 0.0007 : 0.0388351 : 0.000249793 : 1.2 : 0.7
499 : 0.0007 : 0.0388254 : 0.00024976 : 1.2 : 0.7
500 : 0.0007 : 0.0388157 : 0.000249727 : 1.2 : 0.7
501 : 0.0007 : 0.038806 : 0.000249695 : 1.2 : 0.7
502 : 0.0007 : 0.0387963 : 0.000249661 : 1.2 : 0.7
503 : 0.0007 : 0.0387867 : 0.000249629 : 1.2 : 0.7
504 : 0.0007 : 0.038777 : 0.000249597 : 1.2 : 0.7
505 : 0.0007 : 0.0387673 : 0.000249564 : 1.2 : 0.7
506 : 0.0007 : 0.0387576 : 0.000249531 : 1.2 : 0.7
507 : 0.0007 : 0.038748 : 0.000249499 : 1.2 : 0.7
508 : 0.0007 : 0.0387383 : 0.000249466 : 1.2 : 0.7
509 : 0.0007 : 0.0387286 : 0.000249433 : 1.2 : 0.7
510 : 0.0007 : 0.038719 : 0.000249401 : 1.2 : 0.7
511 : 0.0007 : 0.0387093 : 0.000249368 : 1.2 : 0.7
512 : 0.0007 : 0.0386997 : 0.000249335 : 1.2 : 0.7
513 : 0.0007 : 0.03869 : 0.000249303 : 1.2 : 0.7
514 : 0.0007 : 0.0386804 : 0.00024927 : 1.2 : 0.7
515 : 0.0007 : 0.0386707 : 0.000249237 : 1.2 : 0.7
516 : 0.0007 : 0.0386611 : 0.000249205 : 1.2 : 0.7
517 : 0.0007 : 0.0386515 : 0.000249172 : 1.2 : 0.7
518 : 0.0007 : 0.0386418 : 0.000249139 : 1.2 : 0.7
519 : 0.0007 : 0.0386322 : 0.000249107 : 1.2 : 0.7
520 : 0.0007 : 0.0386226 : 0.000249074 : 1.2 : 0.7
521 : 0.0007 : 0.038613 : 0.000249041 : 1.2 : 0.7
522 : 0.0007 : 0.0386033 : 0.000249009 : 1.2 : 0.7
523 : 0.0007 : 0.0385937 : 0.000248976 : 1.2 : 0.7
524 : 0.0007 : 0.0385841 : 0.000248943 : 1.2 : 0.7
525 : 0.0007 : 0.0385745 : 0.000248911 : 1.2 : 0.7
526 : 0.0007 : 0.0385649 : 0.000248878 : 1.2 : 0.7
527 : 0.0007 : 0.0385553 : 0.000248845 : 1.2 : 0.7
528 : 0.0007 : 0.0385457 : 0.000248813 : 1.2 : 0.7
529 : 0.0007 : 0.0385361 : 0.00024878 : 1.2 : 0.7
530 : 0.0007 : 0.0385266 : 0.000248748 : 1.2 : 0.7
531 : 0.0007 : 0.038517 : 0.000248715 : 1.2 : 0.7
532 : 0.0007 : 0.0385074 : 0.000248682 : 1.2 : 0.7
533 : 0.0007 : 0.0384978 : 0.000248649 : 1.2 : 0.7
534 : 0.0007 : 0.0384882 : 0.000248617 : 1.2 : 0.7
535 : 0.0007 : 0.0384787 : 0.000248584 : 1.2 : 0.7
536 : 0.0007 : 0.0384691 : 0.000248552 : 1.2 : 0.7
537 : 0.0007 : 0.0384596 : 0.000248519 : 1.2 : 0.7
538 : 0.0007 : 0.03845 : 0.000248486 : 1.2 : 0.7
539 : 0.0007 : 0.0384404 : 0.000248454 : 1.2 : 0.7
540 : 0.0007 : 0.0384309 : 0.000248421 : 1.2 : 0.7
541 : 0.0007 : 0.0384213 : 0.000248389 : 1.2 : 0.7
542 : 0.0007 : 0.0384118 : 0.000248356 : 1.2 : 0.7
543 : 0.0007 : 0.0384023 : 0.000248323 : 1.2 : 0.7
544 : 0.0007 : 0.0383927 : 0.000248291 : 1.2 : 0.7
545 : 0.0007 : 0.0383832 : 0.000248258 : 1.2 : 0.7
546 : 0.0007 : 0.0383737 : 0.000248226 : 1.2 : 0.7
547 : 0.0007 : 0.0383642 : 0.000248194 : 1.2 : 0.7
548 : 0.0007 : 0.0383546 : 0.000248161 : 1.2 : 0.7
549 : 0.0007 : 0.0383451 : 0.000248129 : 1.2 : 0.7
550 : 0.0007 : 0.0383356 : 0.000248096 : 1.2 : 0.7
551 : 0.0007 : 0.0383261 : 0.000248063 : 1.2 : 0.7
552 : 0.0007 : 0.0383166 : 0.00024803 : 1.2 : 0.7
553 : 0.0007 : 0.0383071 : 0.000247998 : 1.2 : 0.7
554 : 0.0007 : 0.0382976 : 0.000247965 : 1.2 : 0.7
555 : 0.0007 : 0.0382881 : 0.000247932 : 1.2 : 0.7
556 : 0.0007 : 0.0382786 : 0.0002479 : 1.2 : 0.7
557 : 0.0007 : 0.0382691 : 0.000247867 : 1.2 : 0.7
558 : 0.0007 : 0.0382596 : 0.000247835 : 1.2 : 0.7
559 : 0.0007 : 0.0382501 : 0.000247801 : 1.2 : 0.7
560 : 0.0007 : 0.0382407 : 0.00024777 : 1.2 : 0.7
561 : 0.0007 : 0.0382312 : 0.000247737 : 1.2 : 0.7
562 : 0.0007 : 0.0382217 : 0.000247704 : 1.2 : 0.7
563 : 0.0007 : 0.0382123 : 0.000247672 : 1.2 : 0.7
564 : 0.0007 : 0.0382028 : 0.000247639 : 1.2 : 0.7
565 : 0.0007 : 0.0381933 : 0.000247606 : 1.2 : 0.7
566 : 0.0007 : 0.0381839 : 0.000247574 : 1.2 : 0.7
567 : 0.0007 : 0.0381744 : 0.000247541 : 1.2 : 0.7
568 : 0.0007 : 0.038165 : 0.000247509 : 1.2 : 0.7
569 : 0.0007 : 0.0381555 : 0.000247476 : 1.2 : 0.7
570 : 0.0007 : 0.0381461 : 0.000247444 : 1.2 : 0.7
571 : 0.0007 : 0.0381367 : 0.000247411 : 1.2 : 0.7
572 : 0.0007 : 0.0381272 : 0.000247379 : 1.2 : 0.7
573 : 0.0007 : 0.0381178 : 0.000247346 : 1.2 : 0.7
574 : 0.0007 : 0.0381084 : 0.000247314 : 1.2 : 0.7
575 : 0.0007 : 0.0380989 : 0.000247281 : 1.2 : 0.7
576 : 0.0007 : 0.0380895 : 0.000247248 : 1.2 : 0.7
577 : 0.0007 : 0.0380801 : 0.000247216 : 1.2 : 0.7
578 : 0.0007 : 0.0380707 : 0.000247183 : 1.2 : 0.7
579 : 0.0007 : 0.0380613 : 0.000247151 : 1.2 : 0.7
580 : 0.0007 : 0.0380519 : 0.000247118 : 1.2 : 0.7
581 : 0.0007 : 0.0380425 : 0.000247086 : 1.2 : 0.7
582 : 0.0007 : 0.0380331 : 0.000247053 : 1.2 : 0.7
583 : 0.0007 : 0.0380237 : 0.000245869 : 1.2 : 0.7
584 : 0.0007 : 0.0380144 : 0.000244705 : 1.2 : 0.7
585 : 0.0007 : 0.0380051 : 0.000244674 : 1.2 : 0.7
586 : 0.0007 : 0.0379958 : 0.000244642 : 1.2 : 0.7
587 : 0.0007 : 0.0379865 : 0.000244611 : 1.2 : 0.7
588 : 0.0007 : 0.0379772 : 0.00024458 : 1.2 : 0.7
589 : 0.0007 : 0.0379679 : 0.000244549 : 1.2 : 0.7
590 : 0.0007 : 0.0379587 : 0.000244517 : 1.2 : 0.7
591 : 0.0007 : 0.0379494 : 0.000244486 : 1.2 : 0.7
592 : 0.0007 : 0.0379401 : 0.000244455 : 1.2 : 0.7
593 : 0.0007 : 0.0379308 : 0.000244424 : 1.2 : 0.7
594 : 0.0007 : 0.0379216 : 0.000244392 : 1.2 : 0.7
595 : 0.0007 : 0.0379123 : 0.000244361 : 1.2 : 0.7
596 : 0.0007 : 0.037903 : 0.00024433 : 1.2 : 0.7
597 : 0.0007 : 0.0378938 : 0.000244298 : 1.2 : 0.7
598 : 0.0007 : 0.0378845 : 0.000244268 : 1.2 : 0.7
599 : 0.0007 : 0.0378753 : 0.000244236 : 1.2 : 0.7
600 : 0.0007 : 0.037866 : 0.000244205 : 1.2 : 0.7
601 : 0.0007 : 0.0378568 : 0.000244174 : 1.2 : 0.7
602 : 0.0007 : 0.0378475 : 0.000244142 : 1.2 : 0.7
603 : 0.0007 : 0.0378383 : 0.000244111 : 1.2 : 0.7
604 : 0.0007 : 0.0378291 : 0.00024408 : 1.2 : 0.7
605 : 0.0007 : 0.0378198 : 0.000244048 : 1.2 : 0.7
606 : 0.0007 : 0.0378106 : 0.000244017 : 1.2 : 0.7
607 : 0.0007 : 0.0378014 : 0.000243986 : 1.2 : 0.7
608 : 0.0007 : 0.0377921 : 0.000243955 : 1.2 : 0.7
609 : 0.0007 : 0.0377829 : 0.000243923 : 1.2 : 0.7
610 : 0.0007 : 0.0377737 : 0.000243892 : 1.2 : 0.7
611 : 0.0007 : 0.0377645 : 0.000243861 : 1.2 : 0.7
612 : 0.0007 : 0.0377553 : 0.000243829 : 1.2 : 0.7
613 : 0.0007 : 0.0377461 : 0.000243798 : 1.2 : 0.7
614 : 0.0007 : 0.0377369 : 0.000243767 : 1.2 : 0.7
615 : 0.0007 : 0.0377277 : 0.000243736 : 1.2 : 0.7
616 : 0.0007 : 0.0377185 : 0.000243704 : 1.2 : 0.7
617 : 0.0007 : 0.0377093 : 0.000243673 : 1.2 : 0.7
618 : 0.0007 : 0.0377001 : 0.000243642 : 1.2 : 0.7
619 : 0.0007 : 0.0376909 : 0.000243611 : 1.2 : 0.7
620 : 0.0007 : 0.0376817 : 0.000243579 : 1.2 : 0.7
621 : 0.0007 : 0.0376726 : 0.000243548 : 1.2 : 0.7
622 : 0.0007 : 0.0376634 : 0.000243516 : 1.2 : 0.7
623 : 0.0007 : 0.0376542 : 0.000243486 : 1.2 : 0.7
624 : 0.0007 : 0.0376451 : 0.000243455 : 1.2 : 0.7
625 : 0.0007 : 0.0376359 : 0.000243423 : 1.2 : 0.7
626 : 0.0007 : 0.0376267 : 0.000243392 : 1.2 : 0.7
627 : 0.0007 : 0.0376176 : 0.000243361 : 1.2 : 0.7
628 : 0.0007 : 0.0376084 : 0.00024333 : 1.2 : 0.7
629 : 0.0007 : 0.0375993 : 0.000243298 : 1.2 : 0.7
630 : 0.0007 : 0.0375901 : 0.000243267 : 1.2 : 0.7
631 : 0.0007 : 0.037581 : 0.000243236 : 1.2 : 0.7
632 : 0.0007 : 0.0375718 : 0.000243205 : 1.2 : 0.7
633 : 0.0007 : 0.0375627 : 0.000243174 : 1.2 : 0.7
634 : 0.0007 : 0.0375536 : 0.000243142 : 1.2 : 0.7
635 : 0.0007 : 0.0375444 : 0.000243111 : 1.2 : 0.7
636 : 0.0007 : 0.0375353 : 0.00024308 : 1.2 : 0.7
637 : 0.0007 : 0.0375262 : 0.000243049 : 1.2 : 0.7
638 : 0.0007 : 0.0375171 : 0.000243018 : 1.2 : 0.7
639 : 0.0007 : 0.037508 : 0.000242986 : 1.2 : 0.7
640 : 0.0007 : 0.0374988 : 0.000242955 : 1.2 : 0.7
641 : 0.0007 : 0.0374897 : 0.000242924 : 1.2 : 0.7
642 : 0.0007 : 0.0374806 : 0.000242893 : 1.2 : 0.7
643 : 0.0007 : 0.0374715 : 0.000242861 : 1.2 : 0.7
644 : 0.0007 : 0.0374624 : 0.00024283 : 1.2 : 0.7
645 : 0.0007 : 0.0374533 : 0.000242799 : 1.2 : 0.7
646 : 0.0007 : 0.0374442 : 0.000242768 : 1.2 : 0.7
647 : 0.0007 : 0.0374352 : 0.000242737 : 1.2 : 0.7
648 : 0.0007 : 0.0374261 : 0.000241652 : 1.2 : 0.7
649 : 0.0007 : 0.0374171 : 0.000241246 : 1.2 : 0.7
650 : 0.0007 : 0.0374081 : 0.000241216 : 1.2 : 0.7
651 : 0.0007 : 0.037399 : 0.000241186 : 1.2 : 0.7
652 : 0.0007 : 0.03739 : 0.000241155 : 1.2 : 0.7
653 : 0.0007 : 0.037381 : 0.000241125 : 1.2 : 0.7
654 : 0.0007 : 0.037372 : 0.000241094 : 1.2 : 0.7
655 : 0.0007 : 0.037363 : 0.000241064 : 1.2 : 0.7
656 : 0.0007 : 0.037354 : 0.000241033 : 1.2 : 0.7
657 : 0.0007 : 0.037345 : 0.000241003 : 1.2 : 0.7
658 : 0.0007 : 0.037336 : 0.000240973 : 1.2 : 0.7
659 : 0.0007 : 0.037327 : 0.000240942 : 1.2 : 0.7
660 : 0.0007 : 0.037318 : 0.000240912 : 1.2 : 0.7
661 : 0.0007 : 0.037309 : 0.000240881 : 1.2 : 0.7
662 : 0.0007 : 0.0373 : 0.000240851 : 1.2 : 0.7
663 : 0.0007 : 0.037291 : 0.00024082 : 1.2 : 0.7
664 : 0.0007 : 0.037282 : 0.00024079 : 1.2 : 0.7
665 : 0.0007 : 0.0372731 : 0.00024076 : 1.2 : 0.7
666 : 0.0007 : 0.0372641 : 0.000240729 : 1.2 : 0.7
667 : 0.0007 : 0.0372551 : 0.000240699 : 1.2 : 0.7
668 : 0.0007 : 0.0372462 : 0.000240668 : 1.2 : 0.7
669 : 0.0007 : 0.0372372 : 0.000240638 : 1.2 : 0.7
670 : 0.0007 : 0.0372282 : 0.000240607 : 1.2 : 0.7
671 : 0.0007 : 0.0372193 : 0.000240577 : 1.2 : 0.7
672 : 0.0007 : 0.0372103 : 0.000240547 : 1.2 : 0.7
673 : 0.0007 : 0.0372014 : 0.000240516 : 1.2 : 0.7
674 : 0.0007 : 0.0371924 : 0.000240486 : 1.2 : 0.7
675 : 0.0007 : 0.0371835 : 0.000240456 : 1.2 : 0.7
676 : 0.0007 : 0.0371745 : 0.000240426 : 1.2 : 0.7
677 : 0.0007 : 0.0371656 : 0.000240395 : 1.2 : 0.7
678 : 0.0007 : 0.0371567 : 0.000240365 : 1.2 : 0.7
679 : 0.0007 : 0.0371477 : 0.000240334 : 1.2 : 0.7
680 : 0.0007 : 0.0371388 : 0.000240304 : 1.2 : 0.7
681 : 0.0007 : 0.0371299 : 0.000240274 : 1.2 : 0.7
682 : 0.0007 : 0.037121 : 0.000240243 : 1.2 : 0.7
683 : 0.0007 : 0.0371121 : 0.000240213 : 1.2 : 0.7
684 : 0.0007 : 0.0371031 : 0.000240182 : 1.2 : 0.7
685 : 0.0007 : 0.0370942 : 0.000240152 : 1.2 : 0.7
686 : 0.0007 : 0.0370853 : 0.000240121 : 1.2 : 0.7
687 : 0.0007 : 0.0370764 : 0.00024009 : 1.2 : 0.7
688 : 0.0007 : 0.0370675 : 0.00024006 : 1.2 : 0.7
689 : 0.0007 : 0.0370586 : 0.00024003 : 1.2 : 0.7
690 : 0.0007 : 0.0370497 : 0.000239999 : 1.2 : 0.7
691 : 0.0007 : 0.0370408 : 0.000239969 : 1.2 : 0.7
692 : 0.0007 : 0.037032 : 0.000239939 : 1.2 : 0.7
693 : 0.0007 : 0.0370231 : 0.000239908 : 1.2 : 0.7
694 : 0.0007 : 0.0370142 : 0.000239878 : 1.2 : 0.7
695 : 0.0007 : 0.0370053 : 0.000239847 : 1.2 : 0.7
696 : 0.0007 : 0.0369964 : 0.000239817 : 1.2 : 0.7
697 : 0.0007 : 0.0369876 : 0.000239787 : 1.2 : 0.7
698 : 0.0007 : 0.0369787 : 0.000239756 : 1.2 : 0.7
699 : 0.0007 : 0.0369698 : 0.000239726 : 1.2 : 0.7
700 : 0.0007 : 0.036961 : 0.000239695 : 1.2 : 0.7
701 : 0.0007 : 0.0369521 : 0.000239665 : 1.2 : 0.7
702 : 0.0007 : 0.0369433 : 0.000239635 : 1.2 : 0.7
703 : 0.0007 : 0.0369344 : 0.000239604 : 1.2 : 0.7
704 : 0.0007 : 0.0369256 : 0.000239574 : 1.2 : 0.7
705 : 0.0007 : 0.0369167 : 0.000239544 : 1.2 : 0.7
706 : 0.0007 : 0.0369079 : 0.000239513 : 1.2 : 0.7
707 : 0.0007 : 0.036899 : 0.000239483 : 1.2 : 0.7
708 : 0.0007 : 0.0368902 : 0.000239453 : 1.2 : 0.7
709 : 0.0007 : 0.0368814 : 0.000239422 : 1.2 : 0.7
710 : 0.0007 : 0.0368725 : 0.000239392 : 1.2 : 0.7
711 : 0.0007 : 0.0368637 : 0.000239362 : 1.2 : 0.7
712 : 0.0007 : 0.0368549 : 0.000239331 : 1.2 : 0.7
713 : 0.0007 : 0.0368461 : 0.000239301 : 1.2 : 0.7
714 : 0.0007 : 0.0368373 : 0.000239271 : 1.2 : 0.7
715 : 0.0007 : 0.0368284 : 0.00023924 : 1.2 : 0.7
716 : 0.0007 : 0.0368196 : 0.00023921 : 1.2 : 0.7
717 : 0.0007 : 0.0368108 : 0.00023918 : 1.2 : 0.7
718 : 0.0007 : 0.036802 : 0.000239149 : 1.2 : 0.7
719 : 0.0007 : 0.0367932 : 0.000239119 : 1.2 : 0.7
720 : 0.0007 : 0.0367844 : 0.000239088 : 1.2 : 0.7
721 : 0.0007 : 0.0367756 : 0.000239058 : 1.2 : 0.7
722 : 0.0007 : 0.0367668 : 0.000239028 : 1.2 : 0.7
723 : 0.0007 : 0.0367581 : 0.000238997 : 1.2 : 0.7
724 : 0.0007 : 0.0367493 : 0.000238967 : 1.2 : 0.7
725 : 0.0007 : 0.0367405 : 0.000238937 : 1.2 : 0.7
726 : 0.0007 : 0.0367317 : 0.000238907 : 1.2 : 0.7
727 : 0.0007 : 0.0367229 : 0.000238876 : 1.2 : 0.7
728 : 0.0007 : 0.0367142 : 0.000238846 : 1.2 : 0.7
729 : 0.0007 : 0.0367054 : 0.000238816 : 1.2 : 0.7
730 : 0.0007 : 0.0366966 : 0.000238785 : 1.2 : 0.7
731 : 0.0007 : 0.0366879 : 0.000238755 : 1.2 : 0.7
732 : 0.0007 : 0.0366791 : 0.000238725 : 1.2 : 0.7
733 : 0.0007 : 0.0366704 : 0.000238694 : 1.2 : 0.7
734 : 0.0007 : 0.0366616 : 0.000238664 : 1.2 : 0.7
735 : 0.0007 : 0.0366529 : 0.000238634 : 1.2 : 0.7
736 : 0.0007 : 0.0366441 : 0.000238604 : 1.2 : 0.7
737 : 0.0007 : 0.0366354 : 0.000238573 : 1.2 : 0.7
738 : 0.0007 : 0.0366266 : 0.000238543 : 1.2 : 0.7
739 : 0.0007 : 0.0366179 : 0.000238513 : 1.2 : 0.7
740 : 0.0007 : 0.0366092 : 0.000238482 : 1.2 : 0.7
741 : 0.0007 : 0.0366004 : 0.000238452 : 1.2 : 0.7
742 : 0.0007 : 0.0365917 : 0.000238422 : 1.2 : 0.7
743 : 0.0007 : 0.036583 : 0.000238391 : 1.2 : 0.7
744 : 0.0007 : 0.0365743 : 0.000238361 : 1.2 : 0.7
745 : 0.0007 : 0.0365655 : 0.000238331 : 1.2 : 0.7
746 : 0.0007 : 0.0365568 : 0.000238301 : 1.2 : 0.7
747 : 0.0007 : 0.0365481 : 0.00023827 : 1.2 : 0.7
748 : 0.0007 : 0.0365394 : 0.00023824 : 1.2 : 0.7
749 : 0.0007 : 0.0365307 : 0.00023821 : 1.2 : 0.7
750 : 0.0007 : 0.036522 : 0.00023818 : 1.2 : 0.7
751 : 0.0007 : 0.0365133 : 0.000238149 : 1.2 : 0.7
752 : 0.0007 : 0.0365046 : 0.000238119 : 1.2 : 0.7
